AEBP2 ENSG00000139154
AFF1 ENSG00000172493
ARID3A ENSG00000116017
ARNT ENSG00000143437
ATF2 ENSG00000115966
ATF3 ENSG00000162772
ATF4 ENSG00000128272
BCL11A ENSG00000119866
CBFA2T2 ENSG00000078699
CBX1 ENSG00000108468
CBX2 ENSG00000173894
CC2D1A ENSG00000132024
CC2D1A ENSG00000288293
CHD1 ENSG00000153922
CREB1 ENSG00000118260
CREM ENSG00000095794
CSDE1 ENSG00000009307
DDX20 ENSG00000064703
DRAP1 ENSG00000175550
E2F8 ENSG00000129173
E4F1 ENSG00000167967
EBF1 ENSG00000164330
EGR1 ENSG00000120738
EGR2 ENSG00000122877
ELF1 ENSG00000120690
ELF4 ENSG00000102034
ETS1 ENSG00000134954
FOXA3 ENSG00000170608
FOXP1 ENSG00000114861
GABPA ENSG00000154727
GABPB1 ENSG00000104064
GATA3 ENSG00000107485
GATAD1 ENSG00000157259
GMEB2 ENSG00000101216
GTF2A2 ENSG00000140307
HDAC1 ENSG00000116478
HHEX ENSG00000152804
HMG20A ENSG00000140382
HNF4G ENSG00000164749
HNRNPH1 ENSG00000169045
HNRNPH1 ENSG00000284254
IKZF1 ENSG00000185811
IKZF2 ENSG00000030419
JUND ENSG00000130522
KAT2B ENSG00000114166
KDM5A ENSG00000073614
KLF5 ENSG00000102554
KLF6 ENSG00000067082
MIER1 ENSG00000198160
MIER3 ENSG00000155545
MTA1 ENSG00000182979
NCOA3 ENSG00000124151
NFATC1 ENSG00000131196
NFATC3 ENSG00000072736
NFRKB ENSG00000170322
NFXL1 ENSG00000170448
NR2C1 ENSG00000120798
PBX2 ENSG00000204304
PBX2 ENSG00000206315
PBX2 ENSG00000224952
PBX2 ENSG00000225987
PBX2 ENSG00000232005
PBX2 ENSG00000236353
PBX2 ENSG00000237344
PHF8 ENSG00000172943
PRDM1 ENSG00000057657
PTBP1 ENSG00000011304
RARA ENSG00000131759
RBM39 ENSG00000131051
RERE ENSG00000142599
REST ENSG00000084093
RFX5 ENSG00000143390
SOX6 ENSG00000110693
SRF ENSG00000112658
STAT5A ENSG00000126561
TAF7 ENSG00000178913
TAL1 ENSG00000162367
TARDBP ENSG00000120948
TBL1XR1 ENSG00000177565
TCF7L2 ENSG00000148737
TEAD1 ENSG00000187079
TEAD2 ENSG00000074219
TEAD3 ENSG00000007866
TFE3 ENSG00000068323
TGIF2 ENSG00000118707
TRIM22 ENSG00000132274
YY2 ENSG00000230797
ZBTB1 ENSG00000126804
ZBTB11 ENSG00000066422
ZBTB44 ENSG00000196323
ZC3H11A ENSG00000058673
ZFHX2 ENSG00000136367
ZHX1 ENSG00000165156
ZMYM3 ENSG00000147130
ZNF114 ENSG00000178150
ZNF121 ENSG00000197961
ZNF133 ENSG00000125846
ZNF140 ENSG00000196387
ZNF143 ENSG00000166478
ZNF146 ENSG00000167635
ZNF157 ENSG00000147117
ZNF217 ENSG00000171940
ZNF23 ENSG00000167377
ZNF26 ENSG00000198393
ZNF280C ENSG00000056277
ZNF335 ENSG00000198026
ZNF433 ENSG00000197647
ZNF48 ENSG00000180035
ZNF511 ENSG00000198546
ZNF513 ENSG00000163795
ZNF547 ENSG00000152433
ZNF560 ENSG00000198028
ZNF561 ENSG00000171469
ZNF580 ENSG00000213015
ZNF670 ENSG00000277462
ZNF692 ENSG00000171163
ZNF768 ENSG00000169957
ZNF785 ENSG00000197162
ZSCAN4 ENSG00000180532
ZZZ3 ---
