GH17J037404,
GH05J132060,
GH04J099317,YY1
GH04J099317,ZBTB33
GH04J099314,
GH04J099290,RXRA
GH04J099290,KAT2B
GH04J099290,HNF4A
GH04J099290,GATAD2A
GH04J099290,REST
GH04J099290,TAF1
GH04J099290,ATF3
GH04J099290,SP1
GH07J134320,
GH0XJ068111,ZSCAN4
GH18J031724,YY1
GH18J031724,RXRA
GH18J031724,HNF4A
GH18J031724,REST
GH18J031724,RFX1
GH18J031724,NR2F2
GH18J031724,SP1
GH18J031556,
GH21J036152,REST
GH21J036152,CTCF
GH21J036152,RAD21
GH21J036152,SMC3
GH21J036152,INSM2
GH21J036152,ZSCAN23
GH21J036152,ZNF384
GH21J036152,ZEB2
GH21J036152,ZSCAN21
GH21J036152,CTBP1
GH21J036152,ZNF579
GH21J036152,KDM1A
GH21J036152,PRDM1
GH21J036152,ZNF444
GH22J046624,
GH10J049610,ZIC2
GH10J049610,SP2
GH10J049610,ZBTB48
GH10J049610,KLF1
GH10J049610,EZH2
GH10J049610,ZBTB17
GH10J049610,GLIS2
GH10J049610,PRDM10
GH10J049610,ZFHX2
GH10J049610,ZNF335
GH10J049610,ZBTB26
GH10J049608,EZH2
GH10J049583,
GH14J103475,
GH19J049719,ZBTB33
GH19J049719,MAFK
GH01J060008,MNT
GH01J060008,RAD51
GH07J099717,
GH14J099644,ATF2
GH14J099644,ETS1
GH14J099644,JUND
GH14J099644,ATF7
GH14J099644,EZH2
GH08J058500,CEBPA
GH08J058500,ATF3
GH08J058500,CHD4
GH08J058500,YY1
GH08J058500,FOXA2
GH08J058500,RXRA
GH08J058500,MIER3
GH08J058500,ZBTB33
GH08J058500,FOXP1
GH08J058500,BCL6
GH08J058500,SOX5
GH08J058500,JUND
GH08J058500,HNF4A
GH08J058500,HHEX
GH08J058500,FOXA1
GH08J058500,RAD21
GH08J058500,HMG20B
GH08J058500,GATA4
GH08J058500,NR2F6
GH08J058500,RXRB
GH08J058500,MAX
GH08J058500,SP1
GH08J058500,ARID3A
GH08J058500,NFIL3
GH08J058500,ZNF384
GH08J058500,MIXL1
GH08J058500,TCF7
GH08J058500,HNF4G
GH08J058500,RERE
GH08J058500,ZGPAT
GH08J058500,FOXA3
GH08J058500,CREB1
GH08J058500,TEAD1
GH07J014974,POLR2A
GH07J015031,
GH07J015396,
GH13J042138,BCL11A
GH13J042138,BATF
GH13J042138,ATF2
GH13J042138,JUNB
GH13J042138,CREM
GH13J042138,EED
GH13J042138,IKZF2
GH07J137774,JUND
GH07J137345,
GH07J137513,
GH10J133374,ZNF600
GH10J133374,ATF2
GH10J133374,ZIC2
GH10J133374,FEZF1
GH10J133374,ZNF610
GH10J133374,ZNF843
GH10J133374,BCL11B
GH10J133374,ZNF2
GH10J133374,INSM2
GH10J133374,ZNF24
GH10J133374,ZBTB21
GH10J133374,GLIS1
GH10J133374,ZNF18
GH10J133374,PRDM4
GH10J133374,ZFP69B
GH10J133374,CREM
GH10J133374,KLF10
GH10J133374,ZBTB8A
GH10J133374,ZNF324
GH10J133374,ZXDB
GH10J133374,ZEB2
GH10J133374,CTBP1
GH10J133374,ZNF629
GH10J133374,ZNF692
GH10J133374,ZNF660
GH10J133374,OSR2
GH10J133374,PATZ1
GH10J133374,MZF1
GH10J133374,ZBTB17
