GH17J008058,
GH17J008063,PRDM10
GH17J008063,EZH2
GH05J034064,
GH05J034175,
GH04J103082,
GH04J103255,ZNF512
GH04J103255,POLR2A
GH04J103255,EGR1
GH04J103255,NFE2
GH04J103255,ZNF316
GH04J103255,NFRKB
GH04J103255,MAFK
GH04J103255,MAFG
GH04J103255,SAP130
GH04J103255,ETV1
GH04J103255,NFE2L2
GH04J103255,FOS
GH04J103255,LARP7
GH04J103255,MAFF
GH04J103255,GABPB1
GH04J103255,BACH1
GH04J103255,CBFA2T3
GH04J103255,EMSY
GH04J103255,GMEB1
GH04J103255,SMARCA4
GH04J103555,
GH04J102506,ZNF335
GH04J102506,CHD1
GH04J102506,FEZF1
GH04J102506,PRDM6
GH04J102506,POLR2A
GH04J102506,MLLT1
GH15J074748,SP1
GH15J074748,YY1
GH15J074748,GATA3
GH15J074748,HNF4A
GH15J074748,RXRA
GH15J074748,SREBF1
GH15J074738,EGR1
GH15J074738,ZSCAN5C
GH15J074738,ZFHX2
GH15J074738,EGR2
GH07J137774,JUND
GH07J137513,
GH07J137345,
GH11J061797,ZBTB33
GH11J061795,RFX1
GH11J061795,ZBTB33
GH11J061800,SCRT2
GH11J061800,POLR2A
GH11J061800,ZNF184
GH11J061796,ZBTB33
GH22J039557,EZH2
GH22J039557,RAD21
GH22J039557,VEZF1
GH02J233682,
GH02J233638,
