InputTerm,Symbol,GHIDs,GHtype,NumGenesAway,OtherGeneTargets,Score,Sources,TFBSs,TSSdistance
EGR1,EGR1,GH05J138475,Enhancer,2,RPL7P19||lnc-EGR1-1||FJ601684-390||SNORD63||SNORD63B||HSPA9||ETF1||RF00017-4923||MN298114-189||LRRTM2,0.409542,dbSUPER,IKZF1||MTA1||ZNF740||HDAC1||SOX6||FOXJ2||EP300||GTF2E2||HMBOX1||POLR2A||MTA3||CTBP1||HES1||HDAC2||E2F5||NFRKB||NR2C2||GABPA||EHMT2||NCOR1||MBD2||ZNF592||NR2F1||SMAD5||NR2F6||BHLHE40||DPF2||VEZF1||ETV1||ID3||DIDO1||KDM3A||MITF||SMARCE1||L3MBTL2||ESRRA||NR2C1||ARID1B||PML,11019
EGR1,EGR1,GH05J138449,Enhancer,2,ENSG00000271196||REEP2||MN298114-189||RF00017-4923||LRRTM2||WNT8A||NME5,0.3721704,FANTOM5||ENCODE||dbSUPER||CraniofacialAtlas,CTCF||PRDM10||ZNF629||RFX1||IKZF1||ZNF692||TARDBP||JUND||ZNF143||ZIC2||ZSCAN4||POLR2A||REST||RAD21||TRIM22||ZNF600||IRF3||SOX6||RELA||RFX3||NONO||ZBTB20||CBX3||UBTF||ZNF639||RELB||MTA3||EGR1||CTBP1||BMI1||ZEB1||ZNF444||BCL11A||TCF12||ZBTB48||CREB1||ZBTB26||SMC3||MYNN||ZBTB17||CHD1||GTF2F1||ZNF217||MYC||ZKSCAN1||MAX||PCBP1||MAZ||DEK||NBN||WT1||HDGF||ZC3H8||ZFHX2||SIN3A||BCOR||IRF2||ZNF207||ZNF335||SMARCA5||ZNF213||SKIL||KLF17||ZNF654||CREM||ZNF18||RB1||ZNF366||ZNF223||VEZF1||BCL11B||NRF1||YY1||ZNF324||ZNF660||GLIS1||MBD1||ZNF398||ZNF2||ZNF24||ARID4B||SMARCA4||TEAD3||KLF16||XRCC5||ZBTB12||ZNF48||CHD2||BHLHE40||TAF1||TBP||ZNF280D||EGR2||BACH1||PRDM2||TEAD4||ELF3||ESRRA||GFI1B||SP7||ZSCAN21||ZBTB7A||CC2D1A||GLIS2||RXRA||ZBTB8A||ARID2||MLLT1||ATF1||ZEB2,-16102
EGR1,EGR1,GH05J138482,Enhancer,2,FJ601684-390||RPL7P19||lnc-EGR1-1||REEP2||ETF1||KDM3B||MN298114-189||RF00017-4923||CDC23||HNRNPA0,0.3721704,dbSUPER,ZNF341||FOXA2||ZNF189||SP7||ZNF548,17471
EGR1,EGR1,GH05J138486,Enhancer,2,FJ601684-390||RPL7P19||lnc-EGR1-1||ETF1||SNORD63||SNORD63B||HSPA9||RF00017-4923||MN298114-189||BRD8||KIF20A,13.3859,FANTOM5,,21147
EGR1,EGR1,GH05J138488,Enhancer,3,FJ601684-390||RF00017-4926||ETF1||RF00017-4923||MN298114-189,0.3504288,ENCODE,LEF1||JUND||MTA2||DPF2||HDAC1||ZNF600||SOX6||FOXJ2||NRF1||MGA||ZBTB20||ZNF766||EGR1||CTBP1||HES1||FOXK2||HDAC2||GATAD2A||KDM4B||NR2C2||ZBTB11||MEF2D||ZNF592||AFF1||MNT||MYC||ZKSCAN1||EP400||FOSL1||NFIC||ZFHX2||MYNN||TBP||TFDP1||BHLHE40||SKIL||CREM||NR2F6||ZNF589||ZNF687||ATF3||KLF1||NBN||KDM1A||KLF10||FOS||MEIS2||ZNF184||IRF9||IKZF1||SMARCE1||RNF2||ZNF197||L3MBTL2||JUNB||TEAD4||CBFA2T2||BACH1||ESRRA||ATF7||CBFA2T3||ARID1B||ZBTB40||GTF2F1||ATF1||SMARCA4,23168
EGR1,EGR1,GH05J138490,Promoter/Enhancer,3,FJ601684-390||RF00017-4926||RPL7P19||ETF1||HSPA9||KDM3B||MN298114-189||RF00017-4923||CDC23||HNRNPA0,2.480484,FANTOM5||ENCODE||CraniofacialAtlas||dbSUPER,HNRNPL||GATAD2A||PRDM10||REST||RFX1||IKZF1||NFKBIZ||ZNF692||LARP7||PRDM1||ZNF143||ZIC2||ZSCAN4||RBFOX2||PKNOX1||POLR2A||RXRB||PATZ1||IRF2||BRD4||SP1||GABPA||ELK1||ZNF341||ZFX||GATAD2B||CEBPA||ZNF561||SCRT2||KMT2B||MNT||SOX13||KLF9||MGA||ZBTB20||TAF1||ARID3A||SP2||GTF2E2||TARDBP||UBTF||ELK4||HMBOX1||DPF2||MTA3||EGR1||ZNF10||ZXDB||CTBP1||ZBTB10||ZBTB26||RNF2||FOXA2||TGIF2||HDAC2||MCM3||NFRKB||NR2C2||KAT7||YY1||KLF4||CHD2||MAX||ZBTB25||ZBTB17||CHD1||MBD1||ZBTB33||RBM22||EP400||TFDP1||KDM6A||JUND||HCFC1||CREM||ELF1||FOXP1||ZBTB11||NFIC||NR2F2||ZSCAN9||WT1||ZFHX2||CTCF||SIN3A||BMI1||ZNF792||SAP130||ZNF777||ZNF189||TBP||CEBPG||FOXM1||ZNF335||ZNF592||GABPB1||NR2F1||ZNF395||KLF6||ZNF511||ZGPAT||PRDM4||MXD4||ZNF213||GATAD1||RAD21||DRAP1||GLI4||HIC1||ZSCAN16||ZSCAN5A||SIN3B||SMAD5||SMAD4||BCL6||RB1||HOMEZ||HNF4A||TFAP4||MXI1||KLF11||CEBPB||VEZF1||MAZ||ZFP64||NFIL3||IKZF5||RXRA||KLF1||THAP11||RARA||ID3||NFIA||DMAP1||ZNF660||GLIS1||THRB||ZNF398||ZNF2||ARID4B||ZEB2||KDM1A||KLF10||KLF16||MEIS2||SMARCA4||TEAD3||HMG20A||NR2F6||KDM3A||XRCC5||SRF||ZNF48||MIER2||SMARCE1||BHLHE40||HNF4G||MXD3||SOX5||GTF2F1||ZBTB40||FOXA1||ZHX2||ZNF580||EZH2||NFYC||ATF3||HBP1||EGR2||L3MBTL2||RBPJ||TEAD4||GATA4||ELF3||SIX5||FOXA3||MLX||CDC5L||MIXL1||GATA2||TRIM24||CBFA2T3||ARID1B||HMG20B||CREB1||ZBTB7A||ZNF644||HDAC1||HNF1A||GLIS2||SP5||ZNF639||ZBTB8A||PML||ERF||KAT8||RERE||AHR,26995
EGR1,EGR1,GH05J138438,Promoter/Enhancer,2,REEP2||ENSG00000271196||SNORD63B||SNORD63||HSPA9||MN298114-189||RF00017-4923,0.3222245,Ensembl||ENCODE||EPDnew||CraniofacialAtlas||dbSUPER,HNRNPL||PRDM10||ZNF692||LARP7||RFX1||ZIC2||POLR2A||PATZ1||REST||TCF12||ZNF501||ZNF600||ZNF341||GATAD2B||NRF1||ZBTB44||NONO||KLF9||ZBTB20||ZSCAN29||DPF2||ZNF10||CTBP1||ZEB1||ZNF23||ASH2L||BCLAF1||OSR2||ZBTB48||ZBTB26||MYNN||ZBTB17||ZNF205||ZNF423||SCRT1||TFDP1||ZNF623||FOXM1||ZFHX2||IKZF1||SIN3A||NR2C1||ZNF189||UBTF||NR2F1||ZNF335||GABPB1||ZFP69B||HIC1||EZH2||ZNF366||ZNF223||VEZF1||TOE1||TRIM28||ZFP37||CTCF||CHD2||BHLHE40||MXD3||RB1||EGR2||NKRF||EGR1||ZBTB7A||GLIS2||ZBTB8A||ZEB2,-26078
EGR1,EGR1,GH05J138502,Enhancer,4,RF00017-4926||RF00017-4927||ETF1||REEP2||MN298114-189||RF00017-4923,0.28545,Ensembl||dbSUPER,KLF1,37122
EGR1,EGR1,GH05J138519,Enhancer,6,RF00017-4928||lnc-HSPA9-1||ETF1||SNORD63||SNORD63B||HSPA9||REEP2||RF00017-4923||MN298114-189||BRD8||KIF20A||NPY6R,0.2318865,Ensembl,CEBPB||ZBTB17||CEBPG||ZNF18||ATF4||ATF3||ZBTB33||RAD51||USF2||ZBTB6,56122
EGR1,EGR1,GH05J138497,Enhancer,4,RF00017-4926||RF00017-4927||ETF1||FAM53C||RF00017-4923||MN298114-189,2.045208,FANTOM5,ZNF384,31990
EGR1,EGR1,GH05J138495,Enhancer,3,RF00017-4926||FJ601684-390||ETF1||RF00017-4923||MN298114-189,0.3032577,Ensembl,,30221
EGR1,EGR1,GH05J138503,Enhancer,4,RF00017-4927||RF00017-4926||ETF1||REEP2||MN298114-189||RF00017-4923,0.2732973,Ensembl||ENCODE||dbSUPER||UCNEbase,GATAD2A||CTCF||PRDM10||IKZF1||NFKBIZ||RCOR2||POLR2A||ZNF7||RXRB||PATZ1||REST||RAD21||IRF2||SP1||TRIM22||ZNF239||GABPA||ZNF600||CEBPA||SOX13||CEBPB||RUNX3||DNMT1||ZKSCAN8||ZEB1||ZNF316||FOXA2||MAFF||ATF3||YY1||SMC3||MAFK||ZBTB17||ZBTB33||ZNF205||TEAD1||RBM22||JUND||MAFG||DEK||FOXP1||ZSCAN9||ZNF792||SAP130||ZNF189||ZGPAT||PRDM4||GATAD1||ZNF654||ZSCAN16||SMAD4||BCL6||TFAP4||SIN3A||HNF4A||NFATC3||ZFP64||NFIL3||IKZF5||RXRA||THAP11||RARA||ZNF660||GLIS1||ARID4B||MAX||ZNF143||TEAD3||ZFX||NFATC1||HMG20A||NR2F6||KLF16||XRCC5||MIER2||KDM1A||SOX5||MYC||LCORL||HLF||RBPJ||FOXA3||CEBPG||MIXL1||ZNF652||CC2D1A||ZNF644||BCL3||HNF1A||SP5||EMSY||ERF||ARID2||KAT8,40974
EGR1,EGR1,GH05J138528,Enhancer,8,RF00017-4929||RF00017-4930||ETF1||SNORD63B||SNORD63||HSPA9||RF00017-4923||MN298114-189,0.2130602,ENCODE,CEBPG||GATAD2A||PRDM10||RCOR2||FOXA1||PRDM1||ZIC2||RBFOX2||PKNOX1||ZNF600||CEBPA||SCRT2||SOX13||CEBPB||CTBP1||FOXA2||OSR2||ESRRA||ZNF217||TEAD1||SCRT1||GATAD2B||CREM||FOXP1||MBD2||SIN3A||ESR1||KLF9||GATA3||DPF2||NR2F1||NFIB||RCOR1||SMAD4||BCL6||NR2F6||NFIL3||THAP11||ARID4B||RAD51||TEAD3||HMG20A||SOX5||HLF||SMARCE1||FOXA3||MIXL1||HMG20B||ZNF121||ERF||KAT8,63639
EGR1,EGR1,GH05J138532,Enhancer,8,RF00017-4929||RF00017-4930||ETF1||SNORD63||SNORD63B||HSPA9||CTNNA1||RF00017-4923||FAM53C||KDM3B||MN298114-189||FAM13B,0.2100747,FANTOM5,RBFOX2||POLR2A||ZNF664,67205
EGR1,EGR1,GH05J138534,Enhancer,8,RF00017-4930||ETF1||RF00017-4929||RF00017-4923||KDM3B||FAM53C||MN298114-189,0.2100747,FANTOM5,RBM22,69406
EGR1,EGR1,GH05J138539,Enhancer,9,ETF1||RF00017-4930||RF00017-4923||MN298114-189,0.200521,ENCODE||dbSUPER,RBFOX2||NR2C1||DPF2||HDAC1||SOX6||TCF12||EP300||SCRT2||ZNF766||HMBOX1||NR2C2||EP400||NCOR1||ZNF592||POLR2A||NR2F1||TAL1||NR2F6||MTA2||SMARCA4||SMARCE1||TEAD4||ESRRA||RNF2||CBFA2T3||ARID1B,73821
EGR1,EGR1,GH05J138536,Enhancer,8,RF00017-4930||ETF1||RF00017-4929||RF00017-4923||MN298114-189,0.200521,ENCODE,CTCF||RBFOX2||POLR2A||SOX13||NONO||TCF7||CBX3||ZNF316||MAFF||MAFK||RBM22||RAD21||SMAD4||KDM1A||XRCC5||SOX5||RBPJ||SMC3||PPARG||ERF,71372
EGR1,EGR1,GH05J137629,Enhancer,98,lnc-SPOCK1-2-001||lnc-SPOCK1-2-002||MIR874||SPOCK1||KLHL3||RF00017-4912||RNU6-1148P||REEP2||GFRA3,4.518699,Ensembl||ENCODE||CraniofacialAtlas,CTCF||ZNF143||ZIC2||PKNOX1||REST||RAD21||TRIM22||SCRT2||ZNF444||SMC3||ZNF189||RFX5||ZNF335||ZNF654||ZNF366||SIN3A||ZNF660||ZNF2||YY1||CC2D1A,-835079
EGR1,EGR1,GH05J137620,Enhancer,100,piR-54539||lnc-SPOCK1-2-001||lnc-SPOCK1-2-002||MIR874||SPOCK1||KLHL3||RF00017-4912||NME5,4.963278,Ensembl||ENCODE,GATAD2A||SP1||GTF2F1||CEBPA||FOXA2||RAD51||YY1||MAX||JUND||USF2||EBF1||CEBPB||HNF4A||RXRA||TOE1||FOS||BHLHE40||SOX5||NFYC||ATF3||CEBPG||SPI1,-843078
EGR1,EGR1,GH05J137612,Enhancer,101,piR-54539||SPOCK1||lnc-SPOCK1-1||KLHL3||RF00017-4912||REEP2,4.96407,Ensembl,USF1||MYC,-851878
ELK1,ELK1,GH0XJ047647,Promoter/Enhancer,0,lnc-ELK1-1||UXT||UXT-AS1||lnc-ELK1-2||CFP,600.6656,Ensembl||EPDnew||ENCODE||CraniofacialAtlas,SP1||CREB1||PRDM10||ZNF692||POLR2A||LARP7||DDX20||ZNF143||ZIC2||RBFOX2||PKNOX1||PATZ1||REST||ZNF501||DPF2||HDAC1||ZNF600||IRF3||ZNF341||ZFX||NRF1||NONO||MGA||KLF9||SIN3A||SP2||ELK1||UBTF||NKRF||USF2||EGR1||ZXDB||CEBPB||CTBP1||RUNX3||ZBTB10||GATAD2B||FOXK2||DEAF1||GATAD2A||CTCF||CHD2||OSR2||USF1||NR2C2||ZBTB48||GABPA||YY1||ZBTB26||ZBTB17||ELK4||MNT||MYC||SREBF2||NCOR1||ZNF623||MAX||RFX5||ARNT||MXI1||NR2F2||NFYA||NFYB||FOXM1||NBN||ZFHX2||MBD2||KLF8||IKZF1||SAP130||MYNN||TBP||NR2C1||NR2F1||IRF2||ZNF335||BHLHE40||GABPB1||ZNF395||ZFP69B||TCF7L2||TAL1||EBF1||CREM||HIC1||RCOR1||ZFP91||MAZ||SMAD5||RB1||SUPT5H||HDAC2||HNF4A||VEZF1||KLF1||ETV1||ZNF660||GLIS1||ZNF398||RAD51||KLF10||KLF16||FOS||ATF7||TAF1||MEIS2||NFATC1||SRF||SP3||RNF2||ZNF579||NFYC||EGR2||L3MBTL2||CBFA2T2||ESRRA||POLR2B||CBFA2T3||KLF14||SPI1||ZSCAN21||ZBTB7A||BCL3||GLIS2||ZBTB8A||GMEB1||ATF1||ZEB2,169
ELK1,ELK1,GH0XJ047646,Enhancer,0,lnc-ELK1-1||CFP,0.6656286,ENCODE,,3928
ELK1,ELK1,GH0XJ047657,Promoter/Enhancer,2,UXT||UXT-AS1||lnc-ELK1-2||ZNF81||RBM10||ENSG00000204620||RBM3||ZNF182||INE1||FTSJ1||UBA1,0.4424177,Ensembl||EPDnew||ENCODE||CraniofacialAtlas,BRCA1||RNF2||SP1||CREB1||ATF7||PRDM10||ZNF629||ZNF512||LEF1||ZNF692||POLR2A||JUND||DDX20||PRDM1||MTA2||PHF21A||ZIC2||RBFOX2||PKNOX1||RXRB||MTA1||PATZ1||SMAD5||NR2C1||BRD4||KAT8||BRD9||ZNF501||ZNF24||ELF4||GABPA||HDAC1||PBX2||ELK1||ZNF600||YY1||SOX6||ZNF341||ZFX||FOXK2||KMT2B||MNT||NRF1||KLF9||MGA||ZBTB20||TAF1||SIN3A||SP2||TCF7||CBX3||ZNF639||PAX8||NKRF||TCF7L2||ATF1||ZNF524||RELB||CHD2||KLF7||ZNF10||ZXDB||CTBP1||RUNX3||ZBTB10||TAF9B||ZBTB26||ZBTB2||TGIF2||ZEB1||HDAC2||CEBPB||FOXA2||NFRKB||ZBTB40||CBFB||NR2C2||RCOR1||ZBTB11||ZBTB48||MEF2D||E2F4||ZNF318||E2F6||AFF1||MAX||ZBTB17||ELK4||CHD1||ZBTB33||ZNF217||MYC||ZNF423||EP400||ATF2||TFDP1||SREBF2||NCOR1||HCFC1||PCBP1||MAZ||RFX5||CREM||MXI1||NR2F2||ELF1||MBD2||NFYA||KLF13||NFIC||NBN||HDGF||KLF8||IKZF1||SAP130||TBP||ZNF189||ZNF335||PHF8||ZNF592||BHLHE40||STAT1||NR2F1||GABPB1||KLF6||ZGPAT||DNMT3B||GATAD1||GTF3C2||KLF17||DRAP1||ZHX1||ZKSCAN1||PHF20||ATF4||ZSCAN5A||HIC1||E4F1||SIN3B||CBX1||SUPT5H||ZNF366||ADNP||CHD4||KLF5||ZNF687||HNF4A||ZNF843||REST||VEZF1||CEBPG||ATF3||KLF1||ETV1||THAP11||ZNF324||ID3||DMAP1||GLIS1||TBX21||ZNF398||KHSRP||ZNF2||ARID4B||ZNF664||ETV4||KDM1A||KLF10||KLF16||FOS||MEIS2||YY2||TEAD3||ZFP37||ZNF184||MLLT1||SMARCA4||TAF7||ARNT||SP3||ZNF518A||MXD3||ZBTB21||HLF||RAD51||E2F7||ZNF280D||NFYC||L3MBTL2||RBM39||CHAMP1||ELF3||EGR1||ESRRA||POLR2B||CSDE1||KLF14||MZF1||SP7||ZBTB7A||CC2D1A||GTF2F1||ZNF121||E2F1||GLIS2||EMSY||ZBTB8A||XRCC5||PML||GMEB1||ZEB2,-8238
ELK1,ELK1,GH0XJ047644,Enhancer,0,CFP||lnc-ELK1-1,0.4424177,ENCODE,CTCF||TRIM22||PKNOX1||ZNF444||SMC3||HDGF||RAD21||SIN3A,5789
ELK1,ELK1,GH0XJ047637,Promoter/Enhancer,0,CFP||lnc-ELK1-1,0.409542,Ensembl||ENCODE,SP1||PKNOX1||SP2||DPF2||CTCF||HDGF||IKZF1||NR2F1,12787
ELK1,ELK1,GH0XJ047632,Enhancer,0,CFP||lnc-ELK1-1||UXT-AS1||ARAF,0.3721704,FANTOM5||ENCODE,ZNF629||POLR2A||RELA||ZIC2||ZSCAN4||IKZF2||TRIM22||PKNOX1||EED||YBX1||CEBPB||HMBOX1||RELB||RUNX3||GATAD2B||OSR2||TCF12||ZBTB48||ZNF592||ZNF423||ARNT||NBN||HDGF||ZFHX2||IKZF1||MYNN||PRDM4||EBF1||ZSCAN16||SUPT5H||FEZF1||CEBPG||STAT5A||ATF2||ZNF324||GLIS1||TRIM28||TBX21||ATF7||MEIS2||ZFP37||NFATC1||MTA2||TARDBP||BHLHE40||HSF1||EGR2||ZNF687||BCL6B||SP7||ZSCAN21||ZBED1||MLLT1||ZEB2,16678
ELK1,ELK1,GH0XJ047628,Promoter/Enhancer,1,CFP||ENSG00000283743||lnc-SYN1-1||SYN1||TIMP1,13.64467,Ensembl||EPDnew||ENCODE,CTCF||IKZF1||FOXA1||RELA||RAD21||TCF12||IKZF2||TRIM22||HDAC1||PKNOX1||EED||DPF2||RELB||RUNX3||CEBPB||BCLAF1||CHD2||CBFB||ZNF592||SMC3||YY1||BCL11A||ARNT||RUNX1||NBN||NR2F2||TARDBP||NR2F1||RFX5||SPI1||SMARCA5||IRF4||BATF||EBF1||ZFP91||RB1||NR2F6||SIN3A||STAT5A||ATF2||GLIS1||TBX21||NFATC1||MTA3||SMARCE1||BHLHE40||GABPB1||SP1||ESRRA||ZNF687||EGR1||ZNF148||MLLT1||ZKSCAN8||POLR2A||CREM,20437
ELK1,ELK1,GH0XJ047676,Enhancer,5,piR-33103-032||piR-38051-318||UXT||UXT-AS1||ZNF81,12.30285,Ensembl||ENCODE,RFX1||LEF1||IKZF1||DDX20||PHF21A||PKNOX1||MTA1||REST||ZNF24||DPF2||HDAC1||SOX6||TCF12||EP300||NONO||CBX3||ZNF184||MTA3||CTBP1||TAF9B||ZBTB2||NFE2||HES1||FOXK2||HDAC2||ZBED1||NCOA2||ZNF316||PHB2||MEF2D||AFF1||EP400||TRIM28||TRIM24||NCOR1||MAFG||MIER1||NFIC||ARNT||STAT5A||BCOR||POLR2A||FOXM1||MNT||NCOA1||SPI1||SKIL||TAL1||HLTF||CHAMP1||MCM7||CEBPB||VEZF1||PRDM10||NBN||KDM1A||ZEB2||NFATC3||ZBTB33||MEIS2||MTA2||KLF16||SP1||TEAD2||SMARCE1||TBL1XR1||RLF||TEAD4||CBFA2T2||ATF7||NFXL1||RNF2||EGR1||DACH1||CBFA2T3||MLLT1||ARID1B||SMARCA5||CC2D1A||EMSY||SMARCA4,-25817
