GH07J017329,
GH07J017334,
GH07J017343,
GH07J017322,
GH11J127941,
GH02J027969,
GH14J037772,FOXA2
GH07J050340,
GH07J050537,
GH01J060954,
GH01J060971,EGR2
GH01J060622,EGR2
GH01J060622,ZFHX2
GH01J060639,NCOR1
GH01J060639,NONO
GH01J060639,MNT
GH01J060639,ARNT
GH01J060639,TAF9B
GH01J060639,ZNF316
GH01J060639,NBN
GH01J060639,SKIL
GH01J060639,SUPT5H
GH01J060639,EHMT2
GH01J060639,EP400
GH01J060639,FOXK2
GH01J060639,FOXA1
GH01J060639,SMARCA4
GH01J060639,NRF1
GH01J060639,MAFG
GH01J060639,EGR1
GH01J060639,TAF7
GH01J060639,POLR2A
GH01J060639,ZBTB40
GH01J060639,DPF2
GH01J060639,L3MBTL2
GH01J060639,HDAC1
GH01J060639,GABPB1
GH01J060639,SMARCE1
GH01J060639,GTF2F1
GH01J060639,ZNF24
GH01J060639,CTBP1
GH01J060639,IKZF1
GH01J060639,SOX6
GH01J060639,NFRKB
GH01J060639,MTA3
GH01J060639,LEF1
GH01J060639,GATAD2A
GH01J060639,ZSCAN29
GH01J060639,AFF1
GH01J060639,EMSY
GH01J060639,HDAC2
GH01J060639,NR2F1
GH01J060639,E2F1
GH01J060639,MGA
GH11J016613,CBX8
GH11J016613,ZBTB33
GH11J016613,EZH2
GH11J016974,NRF1
GH11J016476,
