GH10J005035,
GH08J119461,ZNF217
GH08J119461,SIN3A
GH08J119461,FOXA1
GH08J119461,MNT
GH08J119461,ZNF444
GH09J096351,SOX5
GH09J096351,SOX13
GH09J096235,
GH09J096246,YY1
GH09J096246,CEBPA
GH09J096246,SAP130
GH09J096246,HOMEZ
GH09J096246,FOXA2
GH09J096246,THAP11
GH09J096246,SMAD4
GH09J096246,RXRA
GH09J096246,ZBTB33
GH09J096246,NFE2
GH09J096246,BCL6
GH09J096246,SOX5
GH09J096246,MAFG
GH09J096246,NFE2L2
GH09J096246,HMG20A
GH09J096246,HNF4A
GH09J096246,RBPJ
GH09J096246,MIER2
GH09J096246,MAX
GH09J096246,RXRB
GH09J096246,SP1
GH09J096246,CEBPG
GH09J096246,NR2F6
GH09J096246,NFIL3
GH09J096246,ZNF644
GH09J096246,GATAD2A
GH09J096246,KAT8
GH09J096246,IRF2
GH09J096246,HNF4G
GH09J096246,PHF8
GH09J096246,RNF2
GH09J096246,SKI
GH11J065048,
