GH07J017329,
GH07J017334,
GH07J017343,
GH01J212541,RNF2
GH01J212590,ZNF316
GH01J212615,ZNF316
GH01J212615,POLR2A
GH01J212615,USF2
GH14J099476,HMBOX1
GH14J099476,CEBPB
GH14J099476,SPI1
GH14J099476,IKZF1
GH14J098973,
GH16J089050,HNRNPL
GH16J089050,PRDM10
GH16J089050,RBFOX2
GH16J089050,SCRT2
GH16J089050,HIC1
GH16J088884,HNRNPL
GH16J088884,GABPB1
GH16J088884,HNF4A
GH16J088884,HNF4G
GH16J088884,NRF1
GH16J088885,HNRNPUL1
GH16J088885,PATZ1
GH16J088885,KLF9
GH16J088885,POLR2A
GH16J088885,EGR1
GH16J088885,ZBTB2
GH16J088885,KLF4
GH16J088885,NCOR1
GH16J088885,HDGF
GH16J088885,ZFHX2
GH16J088885,CCAR2
GH16J088885,SUPT5H
GH16J088885,ZNF2
GH16J088885,ZNF184
GH16J088885,KLF1
GH16J088885,MNT
GH16J088885,KDM1A
GH16J088885,EGR2
GH16J088885,CDC5L
GH16J088885,ARID1B
GH16J088885,GMEB1
GH13J071675,CTCF
GH02J027969,
GH08J102551,CREB1
GH08J102551,ZNF629
GH08J102551,RFX1
GH08J102551,ATF7
GH08J102551,ATF2
GH08J102551,EBF1
GH08J102551,JUND
GH08J102551,CREM
GH08J102854,
GH10J004406,
GH02J206939,
GH02J206810,
GH22J038208,ZFHX2
GH22J038208,ZFP3
GH22J038208,ZFP36
GH22J038208,EGR2
GH22J038208,SPI1
GH22J038208,ZNF548
GH11J061690,KDM1A
GH11J061436,
GH01J060954,SMARCA4
GH01J060622,ZFHX2
GH01J060622,EGR2
GH01J060639,LEF1
GH01J060639,IKZF1
GH01J060639,ZNF24
GH01J060639,HDAC1
GH01J060639,SOX6
GH01J060639,NONO
GH01J060639,MGA
GH01J060639,POLR2A
GH01J060639,MTA3
GH01J060639,EGR1
GH01J060639,CTBP1
GH01J060639,TAF9B
GH01J060639,FOXK2
GH01J060639,HDAC2
GH01J060639,GATAD2A
GH01J060639,ZSCAN29
GH01J060639,ZNF316
GH01J060639,NFRKB
GH01J060639,AFF1
GH01J060639,MNT
GH01J060639,EP400
GH01J060639,MAFG
GH01J060639,EHMT2
GH01J060639,NCOR1
GH01J060639,ARNT
GH01J060639,NR2F1
GH01J060639,SKIL
GH01J060639,FOXA1
GH01J060639,SUPT5H
GH01J060639,DPF2
GH01J060639,NRF1
GH01J060639,NBN
GH01J060639,ZEB2
GH01J060639,SMARCA4
GH01J060639,TAF7
GH01J060639,SMARCE1
GH01J060639,ZBTB40
GH01J060639,GABPB1
GH01J060639,L3MBTL2
GH01J060639,NR2C1
GH01J060639,GTF2F1
GH01J060639,E2F1
GH01J060639,EMSY
GH19J003270,RFX1
GH19J003270,KDM1A
GH19J003270,FOSL1
GH19J003270,ZNF16
GH19J003270,ZFP36
GH19J003273,RBAK
GH19J003273,TRIM28
GH19J003273,BCOR
GH19J003273,ZMYM3
GH19J003273,ZNF280D
GH19J003224,CTCF
GH19J003224,POLR2A
